customerID,Contract,tenure,MonthlyCharges,Churn,Predicted_Churn_Probability,Risk_Tier
8597-CTXVJ,One year,70,64.95,No,0.10840534979544271,Low
3549-ZTMNH,Two year,12,24.0,No,0.10816569285665593,Low
3506-OVLKD,One year,35,26.2,No,0.10813039110475245,Low
1414-YADCW,Two year,70,84.6,No,0.10812639762363069,Low
0455-ENTCR,Two year,66,85.25,No,0.10796838971385657,Low
9746-UGFAC,One year,22,20.85,No,0.10773186818278639,Low
6177-PEVRA,Two year,48,55.5,No,0.10765524776690467,Low
5312-TSZVC,One year,15,19.65,No,0.1073689845597283,Low
3251-YMVWZ,One year,53,24.05,No,0.10729181312664147,Low
4685-TFLLS,One year,18,19.8,No,0.10717040679021532,Low
0654-PQKDW,One year,62,70.75,No,0.10697662620437297,Low
2380-DAMQP,Two year,72,115.15,No,0.10687696462826331,Low
7665-NKLAV,Two year,36,40.65,No,0.10634385305182294,Low
6532-YLWSI,One year,53,20.8,Yes,0.10623954340362751,Low
3133-PZNSR,Two year,72,97.75,No,0.10613150301245051,Low
8076-FEZKJ,One year,10,19.5,No,0.10604102975865032,Low
9958-MEKUC,Two year,72,103.95,No,0.10590384941745427,Low
1023-BQXZE,Two year,57,74.35,No,0.10520243034570141,Low
1821-BUCWY,Two year,30,55.65,No,0.10502393618992435,Low
4295-YURET,Two year,56,72.6,No,0.10478779949506431,Low
2057-BOYKM,Two year,72,96.6,No,0.1047575184524563,Low
1093-YSWCA,Two year,11,19.55,No,0.10460118743622392,Low
6746-WAUWT,One year,19,19.7,No,0.10450830176724042,Low
7524-VRLPL,Two year,69,74.1,No,0.1044945505555859,Low
1535-VTJOQ,Two year,24,25.15,No,0.10439234059473881,Low
9229-RQABD,One year,18,23.75,No,0.10436952064408582,Low
0859-YGKFW,One year,18,20.05,No,0.10423812993495138,Low
8746-BFOAJ,One year,21,20.5,No,0.10403577925955808,Low
1178-PZGAB,One year,19,20.25,No,0.1039811607687911,Low
6586-MYGKD,Two year,70,76.95,No,0.10392813866360076,Low
3174-AKMAS,Two year,46,64.2,No,0.1038696113915363,Low
3950-VPYJB,One year,57,59.6,No,0.10383365990348431,Low
9127-FHJBZ,Two year,72,114.0,No,0.10383181209718625,Low
3812-LRZIR,Two year,27,24.5,No,0.10374988173575252,Low
3283-WCWXT,Two year,6,25.4,No,0.1037351135611931,Low
9802-CAQUT,Two year,72,109.55,No,0.10367468359431968,Low
7649-PHJVR,One year,11,19.5,No,0.10365120158398636,Low
3887-PBQAO,One year,45,25.9,No,0.10361262694316224,Low
9674-EHPPG,Two year,46,40.4,No,0.10346568267749204,Low
7196-LIWRH,Two year,6,19.55,No,0.10346275714330352,Low
3243-ZHOHY,One year,16,20.1,No,0.103429989264162,Low
3410-YOQBQ,Two year,31,79.2,No,0.10331385553084693,Low
6681-ZSEXG,Two year,56,59.5,No,0.10329487122642454,Low
3726-TBHQT,Two year,71,114.0,No,0.10316687091464452,Low
4115-BNPJY,Two year,29,75.55,No,0.10315956960333555,Low
6691-CCIHA,Two year,62,84.95,No,0.10309840122878366,Low
1431-AIDJQ,Two year,33,82.1,No,0.10288978032345877,Low
8042-RNLKO,One year,66,25.45,No,0.10282295855593801,Low
5039-LZRQT,One year,13,20.2,No,0.10265364957374437,Low
6166-YIPFO,Two year,72,64.7,No,0.10254048121277137,Low
2878-DHMIN,One year,35,19.9,No,0.10248497132181866,Low
9680-NIAUV,Two year,72,109.7,No,0.10227632493717148,Low
4933-IKULF,One year,17,20.65,No,0.10216838257040446,Low
9055-MOJJJ,One year,64,65.8,No,0.10197107245602614,Low
5197-YPYBZ,Two year,12,25.25,No,0.101935139568867,Low
2581-VKIRT,One year,59,65.5,No,0.10189411394706747,Low
8915-NNTRC,Two year,72,107.7,No,0.10184710354589746,Low
2332-TODQS,One year,48,25.05,No,0.10148197982365284,Low
6048-NJXHX,Two year,41,19.75,No,0.10144877344829535,Low
5668-MEISB,Two year,72,106.1,No,0.10135278313563399,Low
6754-WKSHP,One year,30,25.35,No,0.10126139812012393,Low
2587-YNLES,Two year,6,20.1,No,0.10111399466266298,Low
4648-YPBTM,Two year,53,73.9,No,0.10109252839671082,Low
6719-FGEDO,Two year,72,97.0,No,0.10094938345439246,Low
4707-YNOQA,One year,34,25.6,No,0.10073059249386136,Low
7153-CHRBV,One year,57,59.3,No,0.10053345154730381,Low
5642-MHDQT,One year,53,19.85,No,0.10051659723596877,Low
2933-XEUJM,Two year,46,79.2,No,0.10041619641648845,Low
9675-ICXCT,Two year,72,80.8,No,0.10041260398851179,Low
9798-OPFEM,Two year,46,21.1,No,0.10031580206809453,Low
7337-CINUD,Two year,8,19.5,No,0.1002848069020075,Low
8015-IHCGW,Two year,72,115.5,No,0.10022275067509044,Low
6516-NKQBO,Two year,38,81.0,No,0.0998479974371585,Low
9668-PUGNU,Two year,71,24.5,No,0.09974899552901927,Low
8565-WUXZU,Two year,72,84.8,No,0.09973980475207754,Low
2995-YWTCD,Two year,19,24.9,No,0.0997196680647837,Low
0536-ESJEP,Two year,54,74.55,No,0.09960968192951171,Low
7277-KAMWT,Two year,13,20.0,No,0.09960013345350589,Low
5762-TJXGK,Two year,52,58.75,No,0.09948565821910936,Low
8265-HKSOW,Two year,72,107.45,No,0.0994298969034973,Low
2649-HWLYB,Two year,65,76.15,No,0.09907620297553925,Low
2223-GDSHL,Two year,71,116.05,No,0.09906003705311846,Low
6064-ZATLR,Two year,27,52.85,No,0.09897662528171347,Low
5196-WPYOW,One year,67,60.05,No,0.09894174701323162,Low
0757-WCUUZ,Two year,54,63.35,No,0.09881531834454754,Low
5996-EBTKM,Two year,67,69.9,No,0.09860068695549905,Low
4568-KNYWR,Two year,52,63.25,No,0.09858136415383979,Low
4024-CSNBY,Two year,72,94.25,No,0.09843286991748607,Low
8587-XYZSF,Two year,67,50.55,No,0.09833925125542374,Low
2324-AALNO,One year,48,24.55,No,0.09830951562977788,Low
6234-RAAPL,Two year,72,99.9,No,0.09818689487187661,Low
5313-FPXWG,One year,51,24.6,No,0.09809705858474399,Low
3721-CNZHX,One year,15,19.8,No,0.09802563058910933,Low
4573-JKNAE,Two year,12,19.35,No,0.0979863086181427,Low
5310-NOOVA,Two year,46,19.95,No,0.09798611978313787,Low
2824-DXNKN,Two year,72,71.45,No,0.0978978945117567,Low
9885-MFVSU,Two year,35,46.35,No,0.09778430519564846,Low
9845-QOMAD,One year,14,19.75,No,0.09772887749307299,Low
4163-NCJAK,One year,46,24.45,No,0.09770333000599393,Low
1371-OJCEK,One year,48,24.35,No,0.09765170407847283,Low
3078-ZKNTS,Two year,13,19.75,No,0.09763994785299397,Low
8050-DVOJX,Two year,49,81.35,No,0.09763296675603736,Low
7471-WNSUF,One year,60,24.15,No,0.09755872907973523,Low
3057-VJJQE,Two year,35,55.25,No,0.09744075919536807,Low
7322-OCWHC,Two year,72,93.05,No,0.09728633648900037,Low
4676-WLUHT,Two year,54,46.2,No,0.09724820093381464,Low
2387-KDZQY,One year,17,20.1,No,0.09712257115549494,Low
5158-RIVOP,Two year,11,20.9,No,0.09687304279184224,Low
1333-PBMXB,One year,54,24.75,No,0.09686900525488999,Low
0942-KOWSM,Two year,30,80.8,No,0.09676475669740738,Low
9648-BCHKM,Two year,18,24.65,No,0.09673469888044452,Low
7284-ZZLOH,Two year,45,53.3,No,0.09669939085007283,Low
0343-QLUZP,Two year,60,39.6,No,0.09667594751089598,Low
2863-IMQDR,Two year,61,89.65,No,0.0965334866125259,Low
9028-LIHRP,Two year,71,100.2,No,0.0964818617406595,Low
4425-OWHWB,One year,20,19.35,No,0.09628274516445096,Low
8314-HTWVE,Two year,7,19.85,No,0.09605846035241482,Low
8606-OEGQZ,Two year,18,25.3,No,0.09595153131921559,Low
4849-PYRLQ,Two year,56,73.25,No,0.09578106532260561,Low
6765-MBQNU,One year,26,26.0,No,0.0957706635396502,Low
5684-FJVYR,Two year,72,90.35,No,0.09577043390201385,Low
9489-DEDVP,Two year,70,69.2,No,0.09550600894619853,Low
4378-BZYFP,One year,17,20.5,No,0.0954404376256419,Low
5232-NXPAY,Two year,47,74.45,No,0.09540536794408534,Low
0916-KNFAJ,Two year,61,69.9,No,0.0952883346686498,Low
3727-OVPRY,One year,66,25.7,No,0.09516298869484743,Low
8966-OIQHG,One year,22,20.75,No,0.09515437903459789,Low
3546-GHEAE,Two year,7,19.45,No,0.09510625992396748,Low
4654-ULTTN,Two year,70,74.8,No,0.09457846111522847,Low
0804-YGEQV,One year,43,24.45,No,0.09439730631100013,Low
4737-HOBAX,Two year,63,79.8,No,0.09437797588844013,Low
0307-BCOPK,One year,16,19.05,No,0.09433768085092278,Low
7452-FOLON,One year,39,25.45,No,0.09433645333205336,Low
7605-BDWDC,Two year,31,49.85,No,0.0942747507899357,Low
2662-NNTDK,One year,65,24.8,No,0.09419264394239238,Low
6463-MVYRY,Two year,57,69.85,No,0.09404902838047399,Low
6248-TKCQV,Two year,70,80.6,No,0.09404188446985098,Low
5329-KRDTM,Two year,72,77.35,No,0.09402494200027987,Low
1139-WUOAH,Two year,57,53.35,No,0.09396939387737065,Low
0906-QVPMS,Two year,72,115.15,No,0.09383370663285934,Low
9073-ZZIAY,Two year,62,86.1,No,0.0937988851626891,Low
8454-AATJP,Two year,72,115.05,No,0.09360981596215388,Low
3067-SVMTC,One year,68,55.9,No,0.09351193746629233,Low
5397-NSKQG,Two year,67,50.9,No,0.0934915641420403,Low
0064-SUDOG,Two year,12,20.3,No,0.0932271187393685,Low
3638-WEABW,Two year,58,59.9,No,0.09321376863312385,Low
9766-HGEDE,One year,17,19.35,No,0.093055884390506,Low
6152-ONASV,One year,68,58.25,No,0.09303549638397189,Low
8571-ZCMCX,Two year,47,60.0,No,0.0929946358582861,Low
8098-TDCBU,Two year,42,25.25,No,0.0927871396055868,Low
5451-MHQOF,One year,56,24.45,No,0.09274593849898508,Low
1335-MXCSE,Two year,55,55.25,No,0.09274135987711368,Low
1498-NHTLT,Two year,59,86.75,No,0.09273975748211075,Low
6120-RJKLU,Two year,62,79.95,No,0.09272680722276144,Low
7527-QNRUS,Two year,17,25.15,No,0.09272204502178562,Low
6922-NCEDI,One year,56,21.2,No,0.09230932543062077,Low
4837-PZTIC,Two year,47,41.9,No,0.09221930610120635,Low
9891-NQDBD,One year,28,25.55,No,0.09208496812507468,Low
7951-QKZPL,Two year,33,24.5,Yes,0.09186248790446365,Low
3963-RYFNS,Two year,72,116.45,No,0.09170578343972303,Low
7469-LKBCI,Two year,16,18.95,No,0.09157941027128348,Low
1982-FEBTD,Two year,23,25.6,No,0.09146199748685657,Low
1972-XMUWV,Two year,65,59.8,No,0.09133679154973619,Low
4915-BFSXL,Two year,70,68.95,No,0.09127232690221374,Low
5075-JSDKI,Two year,59,24.45,No,0.09102660799150455,Low
7054-DMVAS,Two year,54,65.3,No,0.09096189381014616,Low
6119-SPUDB,Two year,46,38.25,No,0.0909436912548585,Low
7138-GIRSH,Two year,50,69.5,No,0.0906038588566023,Low
2706-QZIHY,Two year,15,25.2,No,0.09051388673833448,Low
7771-CFQRQ,Two year,47,63.8,No,0.0904234785762769,Low
5057-RKGLH,Two year,9,20.35,No,0.09029325545727922,Low
3556-BVQGL,One year,20,20.0,No,0.09014874050894084,Low
2351-BKRZW,Two year,43,75.2,No,0.0901116093360898,Low
6508-NJYRO,One year,15,18.8,No,0.08999354971533047,Low
5696-JVVQY,Two year,48,70.1,No,0.08996931244516229,Low
6870-ZWMNX,Two year,70,76.1,No,0.08984969653000058,Low
5472-CVMDX,Two year,68,38.9,No,0.08963181753999516,Low
4859-ZSRDZ,Two year,58,55.5,No,0.08950738177679773,Low
0835-DUUIQ,One year,24,21.05,No,0.08947281576199019,Low
6980-CDGFC,One year,67,20.85,No,0.08925342365602164,Low
7639-LIAYI,Two year,52,79.75,No,0.08903062451913923,Low
3669-WHAFY,Two year,71,115.15,No,0.08899015929172216,Low
7501-IWUNG,Two year,61,73.8,No,0.08898878437024486,Low
7609-NRNCA,One year,17,19.55,No,0.08896179623637114,Low
5126-RCXYW,Two year,54,46.0,No,0.08887969331078138,Low
5505-OVWQW,One year,17,20.15,No,0.08884205537415037,Low
6904-JLBGY,Two year,72,117.35,No,0.08883127651067853,Low
2682-KEVRP,One year,22,20.05,No,0.08881897656468446,Low
6439-PKTRR,Two year,70,80.7,No,0.08876418209069184,Low
9871-ELEYA,Two year,34,67.65,No,0.08870682811325144,Low
8513-OLYGY,Two year,72,115.8,No,0.08867427340792407,Low
2077-DDHJK,Two year,68,70.9,No,0.08863254797218344,Low
0567-XRHCU,Two year,69,43.95,No,0.08850227714698451,Low
6698-OXETB,Two year,11,20.4,No,0.08842503680873787,Low
2040-LDIWQ,Two year,65,84.2,No,0.08837153106450944,Low
7359-WWYJV,Two year,72,114.45,No,0.08833216088936315,Low
0739-UUAJR,Two year,72,53.8,No,0.08832832006037179,Low
2192-OZITF,Two year,45,73.55,No,0.08831672608350617,Low
1272-ILHFG,One year,15,19.65,No,0.08831155917716371,Low
9867-JCZSP,One year,17,20.75,No,0.08826218023582304,Low
5406-KGRMX,Two year,71,24.55,No,0.0882280381373684,Low
0513-RBGPE,Two year,37,62.8,No,0.08815445920967964,Low
8148-WOCMK,Two year,8,19.6,No,0.08783249166642398,Low
6096-EGVTU,One year,64,24.9,No,0.08779815403220784,Low
9359-JANWS,Two year,65,58.9,No,0.08775018104076401,Low
4121-AGSIN,One year,58,24.5,No,0.08735052406771637,Low
5322-TEUJK,Two year,71,114.6,No,0.08731898816994864,Low
1345-ZUKID,One year,14,19.35,No,0.0872683360431053,Low
2560-QTSBS,One year,72,23.3,No,0.08724768709313739,Low
0607-DAAHE,Two year,53,19.75,Yes,0.08713571784654468,Low
0973-KYVNF,Two year,72,70.65,No,0.08712342930086242,Low
5656-MJEFC,Two year,42,48.15,No,0.08702432681639083,Low
7037-MTYVW,Two year,38,85.4,No,0.08699862425402359,Low
2845-KDHVX,Two year,64,68.3,No,0.08699556005492913,Low
5183-KLYEM,Two year,72,112.75,No,0.08697891803638072,Low
1043-YCUTE,Two year,56,25.15,Yes,0.08675281897848904,Low
2123-VSCOT,Two year,59,72.1,No,0.08662347307101481,Low
5676-CFLYY,Two year,71,73.35,No,0.0865090788630796,Low
6953-PBDIN,Two year,70,72.95,No,0.0864960257663328,Low
3474-BAFSJ,Two year,57,57.5,No,0.08632242859732657,Low
5014-GSOUQ,Two year,13,19.95,No,0.0862454184771659,Low
5063-IUOKK,Two year,13,19.75,No,0.08620623733484498,Low
9067-YGSCA,One year,70,26.05,No,0.0859174055620073,Low
0298-XACET,Two year,52,50.2,No,0.08584324881106994,Low
2773-MADBQ,Two year,36,53.1,No,0.08577927414301849,Low
0224-NIJLP,Two year,8,20.15,No,0.08552510481367256,Low
1734-ZMNTZ,Two year,11,25.0,No,0.08552416284372882,Low
4381-MHQDC,Two year,47,65.0,No,0.08546066898851333,Low
6609-MXJHJ,Two year,30,25.1,No,0.08534668940216936,Low
5227-JSCFE,Two year,71,46.35,No,0.08523160634157065,Low
8221-HVAYI,Two year,35,69.15,No,0.08519330598054957,Low
2788-CJQAQ,One year,13,19.45,No,0.08509412951931673,Low
4538-WNTMJ,One year,46,24.95,No,0.08505800445340836,Low
5130-YPIRV,Two year,62,72.0,No,0.08503773477016367,Low
6323-AYBRX,Two year,59,19.35,Yes,0.08499525386419184,Low
7446-SFAOA,One year,37,19.85,No,0.08498459306375272,Low
1897-RCFUM,One year,39,24.2,No,0.08487168320853083,Low
1790-NESIO,Two year,13,20.4,No,0.0848208618883226,Low
8242-PDSGJ,Two year,70,39.15,No,0.08478333072021375,Low
9258-CNWAC,Two year,71,113.65,No,0.08463699866182962,Low
6546-OPBBH,One year,51,23.95,No,0.08459970389840486,Low
6898-RBTLU,Two year,49,79.3,No,0.08458897438744424,Low
0608-JDVEC,Two year,50,19.8,No,0.08437835832250178,Low
4950-HKQTE,Two year,22,26.25,No,0.08420508234910075,Low
8205-VSLRB,Two year,70,77.3,No,0.0840240503761506,Low
5993-JSUWV,Two year,66,61.15,No,0.08390439342045214,Low
9227-UAQFT,Two year,16,19.75,No,0.08388485975203819,Low
9617-UDPEU,One year,22,19.25,No,0.08371574866659882,Low
7799-LGRDP,Two year,43,25.7,No,0.08369945769254122,Low
2088-IEBAU,Two year,68,88.15,No,0.08366986191030515,Low
9447-YPTBX,One year,50,19.85,No,0.08366378270866359,Low
0784-GTUUK,One year,62,23.75,No,0.08334388548857702,Low
9565-FLVCG,Two year,65,69.55,No,0.08329863056390861,Low
2193-SFWQW,Two year,72,111.95,No,0.0832707405723922,Low
5914-XRFQB,Two year,72,115.8,No,0.08324307341527735,Low
3352-RICWQ,Two year,9,19.75,No,0.08309102048760428,Low
1813-JLKWR,One year,64,19.8,No,0.08300199081734452,Low
4312-GVYNH,Two year,70,49.85,No,0.08295077136551471,Low
4664-NJCMS,Two year,33,59.55,No,0.08292455481307962,Low
1022-RKXDR,One year,41,24.85,No,0.08282063313863072,Low
1964-SVLEA,One year,20,19.7,No,0.08281232954986475,Low
8414-OOEEL,Two year,66,79.5,No,0.08280873900150332,Low
5318-YKDPV,Two year,43,79.15,No,0.08217906502747933,Low
3452-FLHYD,One year,25,20.95,No,0.08207282135007113,Low
0848-SOMKO,Two year,70,48.4,No,0.08202730157569744,Low
1480-BKXGA,Two year,72,116.05,No,0.0819428392246134,Low
0604-THJFP,Two year,59,75.95,No,0.0819416808483942,Low
9194-GFVOI,Two year,42,84.35,No,0.0817879152847265,Low
5583-EJXRD,Two year,44,54.05,No,0.08177300919977451,Low
4825-FUREZ,Two year,42,20.25,No,0.08169690508009747,Low
8592-PLTMQ,One year,64,24.7,No,0.08169199444121622,Low
2229-DPMBI,Two year,8,19.5,No,0.08169099346584018,Low
0017-DINOC,Two year,54,45.2,No,0.0816527373883349,Low
1776-SPBWV,One year,34,20.1,No,0.0813483178112908,Low
5201-CBWYG,One year,62,24.8,No,0.08134338588318434,Low
6339-RZCBJ,Two year,48,78.9,No,0.08127247935695635,Low
0526-SXDJP,Two year,72,42.1,No,0.08109460524046778,Low
0674-GCDXG,Two year,63,71.9,No,0.08085272700188896,Low
2162-FRZAA,Two year,63,39.35,No,0.08077303892371537,Low
6828-HMKWP,Two year,12,21.05,No,0.08071721386367375,Low
3470-OBUET,Two year,67,74.0,No,0.08067166660320714,Low
9361-YNQWJ,One year,64,24.4,No,0.0806095527328767,Low
0263-FJTQO,Two year,50,70.5,No,0.08056291917665596,Low
2650-GYRYL,One year,33,19.45,No,0.08048052032410749,Low
9788-HNGUT,Two year,72,116.95,No,0.08040931201654954,Low
9717-IOAAF,Two year,27,25.85,No,0.08029828663696902,Low
8106-GWQOK,Two year,38,60.0,No,0.08016705399852116,Low
7872-BAAZR,One year,53,19.55,No,0.08005058266892028,Low
4213-HKBJO,Two year,33,25.7,No,0.07997969935042956,Low
0277-ORXQS,Two year,66,50.55,No,0.07989393873080099,Low
9847-HNVGP,One year,17,19.95,No,0.07989053249365098,Low
5135-GRQJV,Two year,72,114.5,No,0.07972526793801121,Low
8277-RVRSV,One year,33,24.15,No,0.0797089990470234,Low
5266-PFRQK,One year,52,20.85,No,0.07957709882963826,Low
7061-OVMIM,One year,30,19.55,No,0.07957468952262178,Low
6518-KZXCB,Two year,22,25.25,No,0.07947106438602469,Low
8241-JUIQO,One year,61,19.45,No,0.07945415912764915,Low
8207-DMRVL,Two year,72,114.55,No,0.07924917928665527,Low
7706-YLMQA,One year,70,19.7,No,0.07919454339772017,Low
7137-NAXML,One year,23,20.15,No,0.07911361381355128,Low
5129-HHMZC,Two year,43,86.45,No,0.07889087551001461,Low
6625-IUTTT,Two year,67,65.55,No,0.07887256859182526,Low
9637-CDTKZ,Two year,72,114.1,No,0.0786681761245035,Low
2138-VFAPZ,Two year,14,19.7,No,0.07863673152170972,Low
8069-RHUXK,Two year,67,35.7,No,0.07858455312579431,Low
9621-OUPYD,One year,25,20.2,No,0.0784968615659226,Low
2954-PIBKO,Two year,69,64.15,No,0.0784945169781038,Low
4750-UKWJK,One year,37,19.6,No,0.07848061399783816,Low
2040-XBAVJ,Two year,72,114.45,No,0.07846186641019094,Low
3935-TBRZZ,One year,44,25.7,No,0.07840015658397476,Low
3308-JSGML,Two year,59,64.05,No,0.07832794170842348,Low
1494-EJZDW,Two year,10,20.15,No,0.07830334993480238,Low
4980-URKXC,One year,36,20.85,No,0.07808751641873425,Low
5846-NEQVZ,Two year,71,70.85,No,0.0780449864099244,Low
9068-VPWQQ,Two year,61,75.35,No,0.07795416289887946,Low
5647-URDKA,Two year,8,19.7,No,0.07788629293094573,Low
8763-KIAFH,One year,27,20.55,No,0.07781957423184407,Low
1133-KXCGE,One year,18,20.1,No,0.07774012028368975,Low
0420-TXVSG,Two year,66,66.1,No,0.07771977039117756,Low
8670-MEFCP,Two year,36,92.9,No,0.07770083593461753,Low
7813-TKCVO,One year,20,20.35,No,0.07755726327974057,Low
6723-CEGQI,Two year,65,45.25,No,0.07754643676119162,Low
4475-NVTLU,Two year,45,19.2,No,0.07750209123726606,Low
8468-FZTOE,Two year,72,74.35,No,0.07749380119794212,Low
1642-HMARX,Two year,68,91.7,No,0.07739641292397975,Low
7349-ALMUX,Two year,37,65.6,No,0.07737352218122183,Low
2812-REYAT,One year,49,20.05,No,0.07731858176410497,Low
3831-YCPUO,Two year,72,109.5,No,0.07718060938347607,Low
8430-TWCBX,One year,49,20.7,No,0.07716616431905203,Low
7622-FWGEW,Two year,56,85.65,No,0.0771598179273342,Low
1930-BZLHI,One year,21,20.35,No,0.07715803791777112,Low
3891-NLXJB,Two year,37,40.55,No,0.0771486277540819,Low
2451-YMUXS,Two year,67,64.55,No,0.07706273880830689,Low
3653-NCRDJ,One year,43,19.2,No,0.07685474514998171,Low
5893-PYOLZ,Two year,56,81.8,No,0.07664479959885569,Low
0048-PIHNL,One year,49,20.45,No,0.07649458056037521,Low
1074-WVEVG,One year,59,20.35,No,0.07634107682074145,Low
9481-WHGWY,Two year,70,75.35,No,0.07614867552848276,Low
1085-LDWAM,One year,69,20.35,No,0.0761452035088131,Low
7297-DVYGA,One year,51,19.85,No,0.07612012821362292,Low
7921-BEPCI,Two year,72,59.75,No,0.07611985400288909,Low
5338-YHWYT,Two year,37,61.45,No,0.07606004500044343,Low
4893-GYUJU,One year,50,19.35,No,0.0758780278889947,Low
2589-AYCRP,One year,50,19.75,No,0.07570570967141851,Low
8395-ETZKQ,One year,68,19.5,No,0.07560750293997916,Low
8645-KOMJQ,Two year,69,81.95,No,0.07558258222393997,Low
2005-DWQZJ,Two year,8,19.05,No,0.07543457617292523,Low
1506-YJTYT,Two year,45,73.85,No,0.0753348581732145,Low
3200-MNQTF,Two year,67,70.9,No,0.07520561395166933,Low
1716-LSAMB,Two year,45,54.65,No,0.07513229213038111,Low
5176-OLSKT,Two year,66,66.9,No,0.07507309050091489,Low
4992-LTJNE,Two year,72,55.3,No,0.07493773123413204,Low
2498-XLDZR,Two year,32,73.6,No,0.07493065822957902,Low
1599-EAHXY,One year,60,23.95,No,0.07492354757591412,Low
0378-CJKPV,Two year,72,112.1,No,0.07476315810429471,Low
9919-FZDED,Two year,72,84.1,No,0.07460720345047844,Low
3745-HRPHI,Two year,66,54.65,No,0.07448109106433447,Low
3258-ZKPAI,Two year,72,116.6,No,0.07445203472360533,Low
0459-SPZHJ,Two year,63,83.5,No,0.07442728126295037,Low
6437-UDQJM,Two year,72,84.1,No,0.07441508798578846,Low
0428-AXXLJ,One year,25,19.5,No,0.07434574271959915,Low
1561-BWHIN,One year,19,19.8,No,0.07418428231479579,Low
4452-ROHMO,Two year,15,19.6,No,0.07411875395304807,Low
7340-KEFQE,Two year,51,34.2,No,0.07404635002749899,Low
3178-CIFOT,One year,23,19.65,No,0.07403778220817875,Low
8060-HIWJJ,Two year,64,86.55,No,0.07398957500358921,Low
0269-XFESX,One year,23,24.35,No,0.0739377410506722,Low
2333-KWEWW,Two year,18,20.05,No,0.07392048005544093,Low
0019-GFNTW,Two year,56,45.05,No,0.0737956420026775,Low
0440-EKDCF,Two year,62,60.15,No,0.0737784758756172,Low
8338-QIUNR,Two year,72,66.5,No,0.07367770123289691,Low
6729-FZWSY,One year,67,19.45,No,0.0735469684968403,Low
6919-ELBGL,Two year,72,114.95,No,0.07349287007049657,Low
8148-NLEGT,Two year,42,22.95,No,0.07346391734085261,Low
9451-WLYRI,One year,53,19.05,No,0.0733998466086362,Low
1221-GHZEP,Two year,62,65.1,No,0.07339629337696531,Low
3649-JPUGY,Two year,72,88.6,No,0.07337008835060092,Low
5296-PSYVW,Two year,72,24.55,No,0.07317122994989464,Low
7643-RCHXS,Two year,63,19.35,No,0.0731568885933,Low
5469-NUJUR,Two year,19,19.95,No,0.07304832189509075,Low
6527-PZFPV,One year,24,20.8,No,0.0729605399995253,Low
5696-EXCYS,Two year,17,19.45,No,0.07292408458189462,Low
3646-ITDGM,Two year,56,19.7,No,0.07285985623442894,Low
2296-DKZFP,Two year,65,71.0,No,0.07275218278089339,Low
6072-NUQCB,One year,22,20.25,No,0.0727395889388019,Low
2661-GKBTK,Two year,60,76.95,No,0.07273471038360499,Low
4883-KCPZJ,Two year,22,25.25,No,0.07264477232563829,Low
5627-TVBPP,One year,35,20.1,No,0.07255813997231378,Low
8722-PRFDV,Two year,71,77.55,No,0.07255132438379121,Low
5622-UEJFI,Two year,35,25.4,No,0.0725045607683771,Low
2320-TZRRH,One year,20,19.5,No,0.07224601732403671,Low
1401-FTHFQ,One year,23,20.0,No,0.072235661585726,Low
9220-CXRSC,Two year,69,61.4,No,0.07217077343604442,Low
0556-FJEGU,Two year,58,70.1,No,0.07199818612644888,Low
2126-GSEGL,Two year,70,84.8,No,0.07180596477804504,Low
8345-MVDYC,Two year,45,81.65,No,0.07172360496614666,Low
1088-AUUZZ,Two year,56,75.85,No,0.07162711097190601,Low
7197-VOJMM,Two year,67,69.2,No,0.0716188373846724,Low
5519-TEEUH,One year,33,20.15,No,0.07158482117060427,Low
2277-AXSDC,One year,32,19.75,No,0.07153780727377879,Low
3125-RAHBV,One year,22,20.3,No,0.07143069794418806,Low
5495-GPSRW,Two year,20,19.7,No,0.07137111399635886,Low
3511-BFTJW,Two year,72,38.5,No,0.07120680561410556,Low
9531-NSBMR,One year,36,19.25,No,0.07105208728248606,Low
5135-RDDQL,Two year,63,50.65,No,0.07098901279020724,Low
8779-YIQQA,One year,21,19.8,No,0.07075452011171945,Low
7963-SHNDT,Two year,52,39.1,No,0.0707099151784107,Low
0042-JVWOJ,One year,26,19.6,No,0.07070230772595734,Low
9814-AOUDH,Two year,53,19.5,No,0.07064840669994327,Low
5394-MEITZ,Two year,60,80.6,No,0.07056487931376476,Low
2388-LAESQ,Two year,72,114.85,No,0.07051105361277837,Low
5788-YPOEG,Two year,34,84.75,No,0.07048046779663947,Low
3884-UEBXB,Two year,67,36.15,No,0.07033770819833739,Low
1697-LYYYX,One year,61,19.1,No,0.07031744785480518,Low
8499-BRXTD,One year,18,20.1,No,0.07024372779137603,Low
8908-SLFCJ,Two year,21,20.85,No,0.07022522936787902,Low
9298-WGMRW,Two year,72,115.5,No,0.07014689665661032,Low
5614-DNZCE,Two year,58,64.9,No,0.07003344081234548,Low
8748-HFWBO,One year,19,19.9,No,0.07002483644988707,Low
5038-ETMLM,Two year,72,113.65,No,0.06994042875638144,Low
5181-OABFK,Two year,56,61.3,No,0.0698710083079072,Low
1779-PWPMG,Two year,72,114.65,No,0.06985663522139224,Low
6188-UXBBR,One year,38,20.25,No,0.06982945324018462,Low
1116-FRYVH,Two year,48,39.4,No,0.0697791904287749,Low
6100-FJZDG,One year,26,20.05,No,0.06977548563001013,Low
